Year,Sex,Age_Group,Education_Level,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Puerto Rico
2021,Male,35-44,Less than 9th grade,11477,887,23761,10213,214363,17133,11647,2609,1474,66695,35956,1326,3224,41320,21731,6407,9069,9018,12677,1336,20976,15826,16805,10612,10075,11403,1147,6398,13569,1412,30278,6140,70602,35645,711,22855,12804,13983,23054,2690,10505,1456,15293,161030,6947,303,21432,21708,2260,11379,794,14153
2021,Male,35-44,"9th to 12th grade, no diploma",33477,2530,36336,14278,221804,27948,12311,3954,882,91978,54146,4489,9311,51409,25425,10370,11797,22963,32162,3322,23210,21008,36944,15993,20514,25731,3275,5695,17509,3532,27194,13841,87423,49438,1879,40241,23118,16656,42598,4895,27173,2091,30464,169008,11547,2276,32629,25929,8997,15983,1876,16114
2021,Male,35-44,High school graduate (includes equivalency),94219,17862,109879,66596,617512,93233,55033,16138,4857,381287,189701,24382,35655,194561,134346,57775,45652,96027,105431,22163,97562,102996,170175,85954,58926,121571,18910,30445,61782,23038,139636,39673,286077,158080,14669,225226,85021,65324,234144,19225,92989,15103,145221,511072,52628,8926,137559,123289,44158,108778,11600,54276
2021,Male,35-44,"Some college, no degree",62164,12387,103969,38062,509513,85803,35205,10217,6252,242099,128570,20535,31638,158148,83615,43380,39373,52643,57365,15110,63060,61856,131937,72333,39390,78066,15562,25866,47620,15897,91117,32812,188970,122886,9998,140042,52991,68839,120334,14398,54309,10323,88255,399992,49681,7361,98546,110502,22179,76087,10897,25540
2021,Male,35-44,Associate's degree,27575,5601,47491,13841,191906,31603,13377,6804,1698,134233,59652,13064,13161,68320,41605,26821,17167,25428,20633,10171,26664,27460,52130,51263,18843,35912,6503,18194,20692,7220,37910,13303,102265,61082,9891,64370,21185,28093,75689,4704,30484,8337,31724,156422,19389,3738,43310,56263,8027,46497,4376,27587
2021,Male,35-44,Bachelor's degree,51342,8436,92279,30708,608612,115401,55825,12017,13918,288187,138634,21385,21113,201123,86940,44880,44643,50755,49060,19789,94789,116199,122707,106153,22098,79668,18377,31325,41591,21353,169451,19988,316655,145488,13989,149092,44944,68657,189759,13997,64046,13663,86909,446243,60957,10823,137506,134638,16897,85633,8124,35493
2021,Male,35-44,Graduate or professional degree,34397,4876,54775,17831,409421,70580,40618,9020,25229,164399,95276,11295,13544,134500,48953,19390,27153,31202,30085,11104,82111,101223,76949,51279,17232,48472,8698,15211,19056,12017,118678,16364,223530,88724,3049,90606,25933,41294,126283,9167,38554,6794,49942,255987,38816,5104,115938,90955,11315,36447,3581,11849
2021,Male,45-64,Less than 9th grade,25653,2488,48237,19486,537792,28559,19717,5571,2981,120091,60723,5103,9048,85682,28253,11595,13630,28333,28654,4569,33165,43483,32904,18693,17615,18464,2838,9448,32209,4655,60377,14439,159804,61328,2323,36867,22858,21058,51192,7000,19436,1940,38147,297858,13800,2156,38256,40579,8509,19057,1553,47508
2021,Male,45-64,"9th to 12th grade, no diploma",61648,4670,66852,29498,406442,35654,27252,7435,3800,198094,104269,9454,15698,98150,51302,20245,17511,51797,64140,9732,47946,48237,81432,25599,36603,56404,6407,9562,27639,7436,60775,19761,175651,98948,3695,93851,39885,31121,93906,10996,49171,6087,72773,279588,16908,4418,64471,48482,19096,41082,3539,32590
2021,Male,45-64,High school graduate (includes equivalency),208482,25029,209430,139113,1050781,154282,136100,39946,12412,828401,392967,48445,63896,444144,309354,131415,95297,207262,196420,70082,208904,240419,403328,181309,125229,261633,39210,65173,109566,59075,340417,77228,692294,360901,26502,545780,155152,124280,625465,44505,207880,36001,290918,881571,74855,28227,276737,223805,102437,254962,21548,132023
2021,Male,45-64,"Some college, no degree",125213,23303,189540,70647,903136,136378,77927,22938,10475,507091,234634,35682,48883,320589,157950,75679,75484,109201,100691,33601,133243,126447,278356,149404,75125,151132,35483,52139,94768,34369,191061,45832,411198,266122,17259,282342,96622,130477,254962,22353,116605,21502,169959,666262,78105,12040,180789,205677,39768,150653,17699,51479
2021,Male,45-64,Associate's degree,47472,6234,75978,24245,330137,55107,31056,8388,2762,261330,96948,18014,19137,124548,74598,42168,25578,42150,28853,17507,46116,60488,121439,86971,26707,57207,10530,23271,31919,18972,73261,18120,214453,116236,13304,114604,33788,43758,139426,8859,57569,11061,63668,240362,26390,6550,76281,95851,14817,82893,8716,43182
2021,Male,45-64,Bachelor's degree,95813,15823,159155,51607,948351,179305,105395,22780,12792,535417,266810,36306,41409,315131,138680,71048,72171,75007,82695,33129,164292,204409,228171,166160,44966,132661,25602,45071,65969,43163,297628,37127,491647,256619,16884,257159,76115,105148,312900,26820,117162,20639,154565,665823,74724,20164,229262,205569,29687,147078,11312,61220
2021,Male,45-64,Graduate or professional degree,63105,11583,103727,29031,666245,122338,83606,16878,22496,334085,167485,22508,24701,219454,79194,36357,48109,52674,42926,20753,152666,175670,152244,90087,26198,84366,16451,25604,37615,28971,208428,32950,373489,163084,8546,158624,40006,68881,203102,19526,64922,9800,83109,420383,53276,12700,217185,129918,21353,76493,7778,30205
2021,Male,65 and older,Less than 9th grade,21412,1658,31796,15774,302739,13861,16108,2060,1814,108739,38905,7369,4400,57124,17982,8075,6710,30070,21602,4772,16257,36389,24986,14954,19457,18068,2129,5635,12365,3137,42819,12655,124097,42300,3157,32592,10372,11427,45707,6118,22027,3036,31454,186361,5197,2533,34253,20229,10399,12992,705,86342
2021,Male,65 and older,"9th to 12th grade, no diploma",35066,2042,27120,17903,150744,13974,18245,5241,1937,115727,59003,5552,6853,55824,31873,9653,8974,29662,35657,6047,25824,28177,53563,16658,22690,30223,3856,7558,13079,5381,43720,11109,109334,56827,3026,62093,20885,12868,69373,5574,33532,3689,41634,112797,7512,2502,39665,20985,15232,25355,1704,40336
2021,Male,65 and older,High school graduate (includes equivalency),124198,13936,127959,80373,490102,77864,74752,26349,7153,533864,186435,34320,36182,268618,189356,103332,68731,117136,112805,40711,103789,135540,252162,132008,62766,163528,30853,49029,59211,32529,187753,43617,410846,220321,17763,342911,82912,78779,405988,27092,112903,23858,166417,402757,34903,16468,154743,117043,71841,170047,15800,97220
2021,Male,65 and older,"Some college, no degree",71619,12886,150300,51295,524750,87653,44937,15129,3618,410040,130456,25228,37359,184181,97249,50447,47516,63090,72172,23445,81079,73486,187939,96456,43476,101677,23988,32108,61988,21789,110183,40175,228010,151948,12620,178048,65367,93740,162683,11226,81779,16718,103144,348571,44214,10597,108554,136621,26537,92818,12512,24225
2021,Male,65 and older,Associate's degree,26367,2554,51267,10971,213931,31883,18175,6919,811,155119,44411,11233,12525,59691,31527,18370,14108,19365,11948,9680,22275,36044,63452,31014,16017,29150,6280,10073,23013,9990,35535,10090,114606,64203,5467,58777,18398,29722,71749,6383,40011,5483,27723,112077,14865,4090,37444,53940,7492,40808,3354,14930
2021,Male,65 and older,Bachelor's degree,61273,8903,124224,35888,534406,92201,55153,19183,6728,418170,134680,25541,31248,163592,68778,40167,42934,46441,46691,27562,84615,110313,126811,90036,30591,83700,21653,24909,44880,28535,140376,27989,255240,144722,10575,145474,53916,75187,182637,17296,80763,12114,91817,336395,39948,12927,120439,123823,20401,81127,8703,37782
2021,Male,65 and older,Graduate or professional degree,49298,7697,105772,23069,475387,91720,61209,16002,13480,351949,102554,20377,20823,146210,62451,29826,32894,38592,40012,25014,104996,117537,119610,62502,23704,59673,16334,18415,31714,23104,127549,35493,285969,112821,5313,121596,38851,62537,164853,14907,62932,9747,70335,260393,36554,13358,134426,104715,18150,65359,7831,19233
2021,Female,18-24,Less than 9th grade,3202,237,5934,1424,21591,3170,1694,520,434,13396,7815,793,1420,7439,6491,1502,1589,3019,2913,411,2776,3675,5089,2184,1776,3717,447,1113,1290,140,4821,656,11628,6759,188,7845,3118,3031,8205,621,3598,1110,4205,26801,1209,237,4103,3421,771,5892,210,2660
2021,Female,18-24,"9th to 12th grade, no diploma",24495,2507,34829,10076,114375,24153,10144,3444,1330,78154,54296,2877,7960,44618,29891,12989,12367,15130,23448,3805,19454,23352,38100,22227,15532,24981,3556,8313,11804,2795,27246,13990,56471,36958,2972,42476,21950,15244,48045,4855,21125,5215,27036,140164,15975,2649,26890,30704,6278,19285,2064,5850
2021,Female,18-24,High school graduate (includes equivalency),77360,13854,104283,50256,534537,81953,46122,15033,6708,259908,174576,18810,30224,165650,108347,42232,37813,66663,70727,17345,79416,95808,139159,66368,45343,76141,18183,25577,48565,17439,104073,33218,229916,146175,10110,182924,69211,57448,187703,15813,70584,12105,105499,465525,58704,8722,121953,99759,30938,85690,7649,38315
2021,Female,18-24,"Some college, no degree",92602,8793,122232,51752,697820,91961,68166,16821,17995,284127,180485,14705,31570,201792,118090,61235,54922,76004,81250,23115,95407,144353,183293,94304,49284,104679,16116,35120,42275,28253,133385,32975,315443,195233,17108,188024,62591,64677,200574,23958,89657,14583,110545,482445,75445,13994,156534,105777,25168,102396,10105,80326
2021,Female,18-24,Associate's degree,13605,1113,21936,7099,114107,10047,9058,1633,133,99501,28892,4453,6620,36026,15271,13476,11583,11190,6783,2319,15030,7993,25623,20073,16944,19996,3036,5433,6931,2849,23527,5363,60241,33095,3079,24213,11934,13031,24032,1564,13531,3833,18098,81821,15539,1141,22001,30240,3503,12660,2436,10781
2021,Female,18-24,Bachelor's degree,23259,1561,39515,14655,232082,39334,29578,3849,8637,108636,61373,9315,6224,93956,43646,20073,18424,26100,22208,5755,46514,65308,60822,37677,13262,38413,8362,15430,11944,8075,76036,6784,172710,67816,6016,69182,18199,18798,81117,7725,29626,4656,41276,170799,18751,4825,60437,44290,7659,36329,2668,18476
2021,Female,18-24,Graduate or professional degree,1882,0,2760,973,21137,2995,4079,355,928,7339,4944,904,302,9455,4324,1277,1891,3048,1085,481,4958,8313,4160,1988,1052,2983,363,682,607,1880,8435,939,21776,5153,423,7023,722,1246,9122,1375,2339,284,3007,15291,1324,310,6981,3634,540,4817,171,363
2021,Female,25-34,Less than 9th grade,5789,562,8810,3325,79689,6298,5276,1985,1312,29033,19675,698,2127,14761,14970,3450,3700,8346,5472,1232,10241,7156,12371,5855,2689,5725,466,3494,6717,942,13168,2549,32205,13215,634,17310,6344,3547,17874,1876,5402,595,10004,67666,2377,135,11432,10070,1696,5229,200,4068
2021,Female,25-34,"9th to 12th grade, no diploma",19090,2101,26968,10310,116329,12035,4349,3528,1562,53575,33398,2313,4072,30445,15344,5693,7524,15197,19964,1560,13455,12111,27895,10442,10260,14478,2750,4756,12394,2062,14192,10436,49359,28947,971,25983,14901,12966,31763,2550,20601,1747,17409,102988,6832,705,13750,15954,5791,11368,1940,4130
2021,Female,25-34,High school graduate (includes equivalency),82146,13108,107713,53777,552145,70919,42216,13832,8243,315537,162973,24053,28618,154528,109174,37873,32209,66683,76799,17226,79597,71353,139764,48711,40578,94850,17689,18931,57379,18531,108685,27322,240743,132738,8207,190120,69096,56131,180012,13377,74818,10937,114904,458572,48464,6947,102879,107707,29412,75372,7193,39896
2021,Female,25-34,"Some college, no degree",75318,13024,120142,45422,595525,77011,39965,12551,5610,255581,153104,18595,26592,158786,92387,41684,44001,60858,78518,17074,73644,62645,141023,68807,44341,84716,12558,26905,53865,14833,82147,36566,187379,144773,11990,154325,63677,68703,131519,15872,77597,10929,104377,451706,58072,4988,101802,107856,17990,68728,7380,30163
2021,Female,25-34,Associate's degree,33314,3940,45009,21877,244173,36307,15473,7804,906,170429,73965,9316,15373,76712,41607,27678,18910,32282,26737,8669,33845,29518,64206,44727,25351,39768,6547,12390,22359,8534,46165,16969,126128,73529,8334,73552,25133,25455,77773,5757,36174,7258,41469,182329,23282,3150,48780,54422,13607,44819,5018,30287
2021,Female,25-34,Bachelor's degree,72595,15297,120395,38277,844903,160011,69206,16303,31283,362358,198312,28529,33041,266594,122256,55417,52809,70696,71394,26038,117026,179251,174293,130854,43335,111137,19750,39363,50952,26381,200704,25351,469282,204979,15279,206811,59394,91923,244709,20739,87315,15186,128410,582030,76829,15600,183419,174552,20307,109652,8414,70191
2021,Female,25-34,Graduate or professional degree,33530,4984,54986,19814,399263,67024,45765,8937,28829,162074,102560,11922,11591,146480,42388,22030,23636,33610,30917,11298,83332,127471,83295,53522,17150,52937,7827,18738,18452,14199,121379,16620,293976,97105,5432,97559,21920,35783,148286,13483,35996,6235,59909,244376,21707,6362,104952,90293,11956,43711,2874,18958
2021,Female,35-44,Less than 9th grade,9374,470,17228,6314,185145,13019,8387,1556,1186,53942,28884,1493,2939,30837,16924,4814,7379,8593,7035,1141,15563,14990,12293,9794,5356,9018,512,4996,11416,1331,24220,6138,55898,28014,733,17527,9070,9239,16322,1649,10483,1250,12898,119330,6887,74,17404,17706,2206,9112,821,8165
2021,Female,35-44,"9th to 12th grade, no diploma",19539,1605,25755,10070,173070,14502,9104,3146,2296,61640,36739,1383,5609,35391,21307,6508,7376,13932,19772,1204,15059,18682,28475,9377,13027,16753,2214,4220,16738,2292,19722,11177,64607,34574,1878,30718,16862,10782,31519,3102,18678,2006,23940,141252,7460,805,22140,18560,6571,11000,1520,9425
2021,Female,35-44,High school graduate (includes equivalency),82483,9550,87330,45709,446513,63958,39440,11914,5560,294554,141569,19026,25645,148214,91802,36003,31999,61122,78039,15771,66261,67378,117570,54772,44073,81965,13498,19294,50641,14115,104433,25643,224161,111323,8666,154843,63443,46555,171303,15857,70615,11970,111600,417335,46352,6555,104368,91409,30739,71140,8529,49593
2021,Female,35-44,"Some college, no degree",62150,11433,95586,42537,483457,68509,32876,12015,4252,221877,141996,15319,27062,139103,80690,39702,35547,56642,66369,16610,67747,59656,127340,59032,41593,82175,15865,21853,43745,14498,84322,28035,164233,128502,7532,134061,57657,58671,123004,9857,59983,8451,88856,381616,52056,6488,93721,105651,18717,64570,7873,25491
2021,Female,35-44,Associate's degree,36590,4903,50529,23985,222010,34514,17636,5787,2373,171870,75088,12332,16277,80721,52756,29295,20478,35806,34499,11415,34716,35083,70788,55970,30315,43588,6809,18242,22012,8791,44689,16691,122477,82620,8045,93962,26896,30675,87595,6514,44200,7506,44275,166856,26284,3590,52957,59692,12851,51222,6350,32969
2021,Female,35-44,Bachelor's degree,65113,13245,98306,38334,652740,124174,60108,14939,11698,338224,177249,26105,32597,219522,106889,55289,46683,62789,65899,23313,107626,125534,146329,112380,35485,87356,17122,33028,43913,24475,182581,22540,328532,175462,12951,167518,57516,79163,200026,16971,72318,16716,101181,505475,61502,12168,158104,139856,21076,102651,9372,61623
2021,Female,35-44,Graduate or professional degree,47740,9170,72200,25506,478620,89916,59559,11972,29224,217877,144908,18759,15659,181270,58749,28332,34669,46480,42951,15000,113947,131644,104132,75740,26108,74622,11994,23502,23535,16515,148896,21616,321421,129099,6579,129675,31171,56898,172021,14281,56931,6811,71190,311093,26638,10057,142816,104194,16518,57404,4409,28329
2021,Female,45-64,Less than 9th grade,21063,1272,48585,15322,523182,27300,16682,5288,4243,110674,49656,4773,7875,76412,23462,9748,11962,19109,21925,2189,26299,45242,31544,19270,13677,16420,1157,8411,27708,4501,49587,13234,152064,48208,2496,32550,16899,21161,43672,6980,14653,1697,29766,283253,9664,340,31818,40181,5822,14756,1173,30637
2021,Female,45-64,"9th to 12th grade, no diploma",49902,3673,55216,24171,346779,26570,19129,4534,2906,148957,81766,5640,11418,78515,47452,11066,14039,40258,39899,5171,35139,36072,58998,17973,30136,39678,4732,7781,26499,5956,52831,17288,154845,68906,2386,75458,31533,26213,72563,8153,41550,2995,47145,248273,13335,2853,52980,34844,15983,26787,1618,22162
2021,Female,45-64,High school graduate (includes equivalency),187480,21394,194373,119649,949985,124159,115923,34694,14197,771920,357334,43207,55756,382562,271168,100384,83890,187915,186284,54554,187719,195997,355365,146106,103423,230482,30016,51855,103408,48075,312221,61273,629392,315027,19478,468250,138627,109306,559161,38042,187856,28885,271210,834916,71805,20937,248925,184096,90419,204416,16158,117228
2021,Female,45-64,"Some college, no degree",144674,19892,213670,89781,935185,135321,79800,24306,11076,568255,280383,36703,53730,332201,164143,82648,78951,114001,124114,35800,158585,142244,282536,148685,84931,162697,31395,50067,89893,33966,208805,60373,399706,281488,17336,294529,103498,130601,267011,26310,137139,19080,190392,703924,91072,13343,209109,209157,42983,155824,18388,54546
2021,Female,45-64,Associate's degree,74741,7776,88923,35467,425650,72031,49986,14787,2705,333491,139311,22541,24752,168765,93918,57669,33998,68679,48595,25985,67533,102845,164758,101934,44981,77028,16542,29734,36531,26163,115488,26375,287398,175891,14281,185007,45554,54510,193195,15429,83413,16547,91271,295677,39143,8394,100649,113053,25186,107500,10328,67717
2021,Female,45-64,Bachelor's degree,115068,19253,163364,60447,1020297,190618,122197,30485,10975,617214,294084,39808,41304,341965,159352,82368,80053,88339,98822,43251,186990,223999,257632,175531,61776,155702,32539,52464,63846,48402,320009,43073,533171,312485,17596,284035,91625,108001,341298,30048,133473,23617,175759,726186,68501,21365,269754,215195,35371,167019,13102,118033
2021,Female,45-64,Graduate or professional degree,73862,9683,113302,35386,658826,124803,98445,20871,22561,360703,209000,22276,26075,249402,90769,37517,46268,68347,54220,28539,175464,193607,170976,98534,39876,101050,16203,28018,40106,32093,211094,38243,483833,196419,9913,185629,44867,75707,230640,23789,88143,9955,107714,405538,38089,21305,204759,137567,20765,87770,7981,49582
2021,Female,65 and older,Less than 9th grade,22200,1725,41514,14493,428583,17061,23085,2932,2204,156448,49030,11319,6673,74876,25849,10095,9815,31134,24941,3432,25195,49174,28877,17414,17103,22186,1538,6123,16038,4434,57084,14169,185489,45026,3631,39361,14760,11923,51313,7749,24711,3317,36059,246971,6643,1935,41715,28127,8927,16902,882,113261
2021,Female,65 and older,"9th to 12th grade, no diploma",46425,2449,38117,21992,195429,19282,19218,6016,3319,156907,71982,5435,9257,66580,42633,13736,10024,34278,41908,6568,38006,35404,58811,16603,24425,43047,4662,6657,19971,5698,55552,13084,136498,74978,1834,81949,26722,19518,88778,8686,43807,3647,53129,140663,9609,2369,54596,26144,18216,26316,2499,42753
2021,Female,65 and older,High school graduate (includes equivalency),192767,13103,186518,116517,721823,118306,119051,40358,10866,796632,289580,44671,48469,381082,263293,124494,89606,168187,157104,54741,167867,200265,368522,172747,94806,229633,34442,61985,81330,46788,308498,53451,620812,317963,22124,488438,125714,104361,601346,37502,180261,29793,248016,610382,56308,21551,237866,167937,87671,229761,15978,120244
2021,Female,65 and older,"Some college, no degree",94778,10619,181584,55794,678751,110008,55223,18147,8879,498079,175323,28273,42215,247967,115451,62991,67374,76545,86545,27363,107996,102746,215386,115741,59249,129666,29935,44094,65683,25254,130250,50067,272897,199105,16105,219503,80902,120816,198670,17058,100814,20776,128509,454450,60204,12149,152906,172042,34450,103310,14742,29741
2021,Female,65 and older,Associate's degree,35732,3487,66863,18010,283471,38927,28243,10228,2130,216828,65380,15197,16058,79785,42783,27811,18023,27237,20079,15336,35149,59284,89249,43881,18625,38612,10590,13126,22734,13421,56551,15419,150431,94387,7172,82804,24750,35613,96727,9303,47947,6197,42839,143011,17038,5518,55598,61023,11580,47894,5766,32165
2021,Female,65 and older,Bachelor's degree,56392,10775,112460,37484,570733,92978,56401,16550,8114,399568,129595,29038,27464,182767,64295,45496,42473,39310,55538,29036,94945,119034,129643,91960,38443,77755,18423,26300,40360,26107,158205,34450,279219,161070,11312,141916,48945,77144,178471,15551,77935,12402,82007,327853,37102,13612,133595,130464,19320,87341,8076,59571
2021,Female,65 and older,Graduate or professional degree,48282,6576,88491,25590,393677,74449,59372,16437,14562,280926,108353,19014,14484,135012,62059,23088,30494,47369,39328,23394,95390,113054,104273,57298,25593,57850,12615,16821,27202,21574,109546,30029,303889,110698,3741,107107,32680,56261,146608,15756,57801,7106,64271,209730,18023,13564,100680,88547,18559,54217,5270,22683
2022,Male,18-24,Less than 9th grade,3549,189,8591,1595,33060,4196,2678,1025,301,22771,8647,474,1417,10116,9453,2407,2961,4805,5988,664,5724,3244,7981,5189,4692,4607,1446,874,3683,699,7707,3041,17256,7133,479,14135,4521,3535,11994,1568,1964,1134,5272,47696,2939,1041,5580,5891,614,7256,30,3397
2022,Male,18-24,"9th to 12th grade, no diploma",31064,4285,49478,17838,163531,34546,16942,4997,2301,115181,82151,6163,13333,60450,52246,17229,16118,26086,31495,4832,30133,35364,58482,30899,23239,32017,5329,11091,18006,7983,40501,14624,80410,59393,3319,59038,27240,23993,64939,7410,33613,5636,32556,195750,23012,2955,38362,44538,9521,29270,4598,8958
2022,Male,18-24,High school graduate (includes equivalency),98665,19085,143207,63864,740488,101590,56099,17936,7367,368957,212046,29768,42712,233646,140267,60930,59589,95787,91508,22269,98511,114145,188020,93076,58115,114373,22939,35696,61101,24008,132841,47108,296129,203198,14194,231750,89266,76955,235168,20824,107227,16874,147049,608476,83772,12039,171208,138950,36928,118747,9543,52446
2022,Male,18-24,"Some college, no degree",79493,10082,116510,49295,655820,101607,66633,14500,13293,271956,166363,18605,31022,176000,105282,57130,56795,61662,76100,18253,85338,123758,157257,79572,41964,95711,17993,35906,39460,18771,134233,31815,292936,178270,17159,161251,66062,55531,195829,16415,82815,12445,98617,461773,74196,12683,138874,93248,23996,88174,9683,62202
2022,Male,18-24,Associate's degree,14373,1570,17938,7597,98336,9857,6250,2078,107,71639,21341,3839,5866,36050,13157,13127,9294,8169,6127,3166,12131,8294,21569,18271,14925,17023,2870,6129,6311,1924,19968,4417,54110,30510,2555,20870,9217,9574,20014,1566,11006,4323,12357,82108,14517,908,21873,24467,2943,13148,1871,12407
2022,Male,18-24,Bachelor's degree,16746,3346,32139,11556,174531,32085,23978,3266,5645,82452,52423,6172,5250,74850,29861,17858,14549,16239,13724,6762,36271,56952,48140,30930,9009,30254,3849,10809,7715,6844,57659,5475,145018,49403,6024,53615,13725,14893,69043,7627,19649,3578,31975,135478,9838,3012,51061,41610,6916,31103,1278,11388
2022,Male,18-24,Graduate or professional degree,1153,12,2407,599,12629,2229,3883,85,1470,7280,3850,84,191,7748,1738,605,1005,1087,604,80,2210,6144,3122,1218,687,2685,220,501,531,654,8774,866,17949,3666,0,4276,471,932,6460,382,2788,355,2133,11968,693,133,3920,3001,188,1661,37,896
2022,Male,25-34,Less than 9th grade,5710,622,16572,5368,110870,8362,6570,1878,202,51341,20908,1765,3331,19765,17504,4572,5785,9007,12653,1045,12554,14060,17145,6612,5683,8167,2347,4140,6036,419,15302,3484,45269,22154,1752,21202,7636,8451,17394,1462,6225,2027,13402,94081,4797,396,12209,14158,1260,7196,354,6391
2022,Male,25-34,"9th to 12th grade, no diploma",23245,2907,38102,10415,177730,20495,9510,4213,1536,89850,49752,4953,6004,35792,30538,10228,8386,16890,20668,3305,18460,16921,38822,13542,12153,21516,2493,4848,18348,4870,20348,10056,76877,39849,1889,38073,20004,17097,37475,3096,21760,3089,21791,150474,10525,816,23735,31460,7644,15240,1875,5741
2022,Male,25-34,High school graduate (includes equivalency),112750,21342,155039,70049,744040,104590,66435,21218,6086,426610,211045,30902,37306,210364,140890,56774,50644,99939,98740,26259,105539,107759,189093,88551,62374,126865,21214,31306,84892,26074,139899,44338,308225,185447,14373,253098,96591,85593,270775,16698,101039,15391,162125,624723,65193,11012,161715,152457,48313,106921,11927,65887
2022,Male,25-34,"Some college, no degree",73834,16253,122343,48843,635706,94096,38171,11237,5359,259476,151338,20340,30773,172160,88459,44087,43262,65930,63526,18258,72438,67931,155712,77805,39431,84298,17374,26963,59467,17965,102635,36091,210361,154300,15784,159049,60571,71139,140727,18132,75441,11159,98842,481134,59008,7554,115057,119172,18064,81471,10623,36859
2022,Male,25-34,Associate's degree,24075,6305,45441,13269,211788,34505,14174,3124,2041,138636,55454,10862,11780,71528,30783,24539,20302,23665,23181,7109,28859,26371,53803,43521,18430,33223,7115,14939,16390,7512,46324,14030,113311,59148,8110,60648,21301,25956,70825,6959,25125,9696,35485,160663,23216,2726,40774,54970,7910,38064,4625,29727
2022,Male,25-34,Bachelor's degree,60749,11529,112216,31127,779712,165081,67479,15450,26234,334398,179744,22645,29346,246887,107379,53603,46232,58781,54527,20902,114646,173132,161560,118682,23636,96438,21444,32039,38564,28576,194615,23084,437128,181652,14841,179294,51660,71581,230780,23924,67880,14424,109685,502835,69166,13911,168198,163173,18615,99577,7330,47539
2022,Male,25-34,Graduate or professional degree,22059,3894,40729,13736,305305,53199,27030,7450,26011,120042,64486,8202,8203,100857,33317,13970,19281,25994,20850,6037,48833,82206,58781,34377,11150,35246,4114,12066,10640,10158,84523,10534,197224,59869,3456,71519,15487,25669,88514,7730,28147,3567,38160,196174,23033,3668,68905,77705,8521,28136,2345,11998
2022,Male,35-44,Less than 9th grade,10536,578,24025,7198,206203,13415,11130,1254,555,63638,35930,1572,3924,39375,18761,6761,9533,10979,10943,895,22873,17430,18572,13673,7490,11519,1562,4803,13357,1283,35734,4703,69923,33712,882,21775,11026,12141,18069,3313,9656,1614,15034,140515,6798,342,19333,24086,3571,9791,1089,11452
2022,Male,35-44,"9th to 12th grade, no diploma",30348,2556,37419,13251,218730,25236,10443,5252,1362,94816,55503,4233,7737,48059,30941,9312,7958,20019,31185,3511,19656,24141,36454,16143,18864,24680,4227,6453,19285,3760,27335,12882,76680,45879,3206,45786,18921,15058,43109,2935,26106,2113,28096,164303,12496,1610,29848,29122,7819,18595,2835,13453
2022,Male,35-44,High school graduate (includes equivalency),96688,20064,114412,67325,596021,92255,60377,15910,5288,383596,197388,25571,37669,204639,124795,56141,49522,89207,90867,24269,96037,100137,167358,93700,59859,117269,22032,32912,66707,25898,147097,37327,297733,162547,14681,222162,85287,68321,239450,15329,87679,16398,150278,533088,54038,10700,144540,122036,40242,103386,10499,65092
2022,Male,35-44,"Some college, no degree",58656,10933,105024,40142,513352,79040,38565,11045,5864,244166,125856,20035,28602,146580,81209,36800,43906,56441,59647,15327,68497,60179,129903,65180,36967,80830,14025,25045,46946,13011,93943,31934,186830,127221,11666,138511,53796,67743,125123,13656,64102,12247,81999,409574,42795,6274,101043,111556,17600,74982,11778,24522
2022,Male,35-44,Associate's degree,23676,6373,41797,13354,190925,35211,14530,4271,1506,145058,55646,13532,11773,64719,44502,26480,17379,25066,25736,10195,26155,30846,56784,50749,19659,35511,7402,18705,20985,6802,39788,15229,107269,62111,8895,64657,21919,25085,77138,5093,31590,8674,30978,170627,19531,3478,39918,53967,9577,46183,4305,26658
2022,Male,35-44,Bachelor's degree,54952,9684,97432,32500,626558,134250,53121,13638,14634,306272,145001,20163,26210,205647,86442,47365,43235,53269,52693,20234,94258,119917,125973,106425,27798,79498,15813,33329,40009,22880,166092,20640,305896,162063,10341,155993,53875,70038,193910,19494,68851,12866,90063,463249,56384,10389,142343,142155,19767,83476,7034,31667
2022,Male,35-44,Graduate or professional degree,33292,4959,56143,19075,423684,70628,39128,9959,25877,173113,101647,13228,16101,137542,48165,23835,25520,29967,27601,11245,87151,100240,80609,53484,14378,48367,9152,15253,19408,13997,113546,16119,226107,89093,5847,94260,25861,46049,127279,10210,40556,6471,53540,280262,43225,6895,115906,92520,10265,43931,4198,13441
2022,Male,45-64,Less than 9th grade,27095,3033,44470,17852,532670,24699,20009,5036,2536,124959,60278,4131,12085,90047,32225,8842,14376,21453,29011,4613,33886,37269,32944,16089,15728,21784,2458,7943,30543,3147,58503,17517,158081,55044,1113,37164,21415,25641,49799,8277,19392,2437,31287,303590,15566,1493,39767,42658,8047,24035,1850,41308
